,tenure,paperlessBilling,monthlyCharges,totalCharges,churn,gender,age,phoneService,multipleLines,onlineSecurity,onlineBackup,deviceProtection,techSupport,streamingTV,streamingMovies,paymentMethod_Bank transfer (automatic),paymentMethod_Credit card (automatic),paymentMethod_Electronic check,paymentMethod_Mailed check,internetService_DSL,internetService_Fiber optic,internetService_No
3118,66,0,89.4,8.682944889881027,0,1,76,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
3119,2,0,46.05,4.533674184283021,1,1,67,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3120,70,0,64.95,8.422332910392278,0,1,72,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
3121,1,1,76.4,4.3489867805956814,1,0,26,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3122,5,1,100.5,6.221583712158617,1,0,53,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
3123,58,1,25.3,7.291928651622679,0,1,47,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3124,22,0,40.05,6.7823054282647215,1,1,68,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
3125,1,0,69.95,4.261975403606051,1,1,26,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3126,1,1,93.3,4.546481189639412,1,1,56,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
3127,3,1,49.15,5.000248201209769,1,1,71,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3128,72,0,107.45,8.953820992838253,0,0,69,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
3129,54,1,99.05,8.58479576355145,0,1,54,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
3130,59,1,80.1,8.461024875502826,0,0,74,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0
3131,54,1,65.3,8.168259634043729,0,1,33,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
3132,69,0,99.15,8.830886518862345,0,0,35,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
3133,69,1,110.55,8.939705500129834,0,1,86,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0
3134,1,0,35.05,3.584906863730958,1,0,64,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3135,1,1,73.0,4.30406509320417,1,0,53,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3136,13,0,35.4,6.133831788394904,0,0,67,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
3137,62,0,20.45,7.1459056624028685,0,1,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3138,25,0,54.2,7.212294468500341,0,0,50,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
3139,2,1,45.25,4.516338972281476,0,0,82,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3140,33,1,83.85,7.92589838015823,1,1,32,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
3141,22,0,20.85,6.130574102812182,0,0,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3142,35,1,33.45,7.0662536368028155,0,0,37,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
3143,27,1,85.9,7.749451766645321,0,1,45,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3144,54,1,61.0,8.100161446936607,0,1,29,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0
3145,2,1,70.65,4.957937505095806,1,0,44,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3146,62,0,69.4,8.367253632360443,0,1,75,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
3147,70,1,104.3,8.895903562215581,0,0,87,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
3148,21,1,44.95,6.8511320160410465,0,0,41,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3149,6,0,20.6,4.825108606353353,0,1,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3150,4,0,19.55,4.37197629882038,0,1,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3151,3,1,99.0,5.697093486505405,1,0,59,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
3152,26,0,54.55,7.257919071305212,0,1,53,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0
3153,26,1,83.95,7.688775964792322,1,1,78,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3154,2,1,79.45,5.074548619839908,0,1,41,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3155,67,0,116.2,8.960133901112284,1,1,26,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
3156,59,0,79.85,8.457899558441042,0,0,69,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
3157,21,0,65.0,7.2196420401307355,0,1,79,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3158,48,0,20.2,6.877914436971116,0,0,67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3159,31,1,50.4,7.35461821578623,0,0,59,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0
3160,52,1,80.95,8.345312934039569,0,0,27,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0
3161,67,0,54.9,8.21047779567805,0,0,79,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3162,5,0,75.55,5.9368763568235785,1,0,76,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3163,26,1,95.0,7.81237820598861,1,0,28,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0
3164,54,1,105.4,8.646922364757685,1,1,59,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0
3165,1,1,79.15,4.383899879055562,1,1,30,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3166,12,0,21.05,5.535758222563071,0,1,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3167,4,1,79.0,5.75890177387728,1,0,59,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3168,17,0,91.85,7.354010381098545,1,0,55,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
3169,62,1,43.6,7.902561398924657,0,0,39,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
3170,70,0,89.75,8.745682429055199,0,0,78,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
3171,23,0,90.15,7.637451337289161,0,0,47,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
3172,14,1,69.65,6.88356504018092,0,0,76,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
3173,55,0,100.9,8.621643292772703,0,0,59,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0
3174,1,1,49.9,3.929862923556477,1,1,67,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3175,13,1,100.35,7.174379686907883,1,0,26,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
3176,38,1,74.95,7.954758433917016,1,0,87,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3177,1,1,49.25,3.917010546939185,1,1,60,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3178,15,1,68.6,6.937314081223682,0,1,67,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3179,35,0,19.7,6.537415972849347,0,0,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3180,3,1,20.05,4.113329862133181,0,1,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3181,50,0,103.7,8.55371796609861,1,1,57,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
3182,42,1,94.4,8.285462879164704,0,1,47,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0
3183,10,1,65.0,6.478509642208569,0,1,52,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3184,61,0,93.7,8.651146994812766,0,0,69,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
3185,68,0,110.25,8.922391597295857,0,0,23,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
3186,65,0,89.75,8.671586698901331,1,1,75,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
3187,72,1,80.45,8.664474617564926,0,0,76,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0
3188,7,0,62.8,6.088137434368242,0,0,47,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
3189,9,1,74.85,6.514194037876797,0,0,34,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3190,7,1,101.95,6.571792912355124,1,1,63,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
3191,64,1,68.3,8.383021593904292,0,0,84,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0
3192,70,0,48.4,8.128290171607052,0,1,84,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0
3193,2,1,94.0,5.241747015059643,1,1,53,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
3194,45,1,89.3,8.298912795768015,1,0,21,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
3195,24,0,25.15,6.404567082345357,0,0,65,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3196,44,1,92.95,8.316495828931858,0,1,25,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
3197,66,0,19.35,7.153129879137669,0,1,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3198,1,0,19.55,3.022860940942244,0,1,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3199,38,0,74.05,7.942682015964114,0,1,86,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0
3200,10,0,20.1,5.308267697401205,0,0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3201,4,1,101.7,6.010776858140355,1,1,43,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
3202,35,0,56.85,7.596266731137554,0,0,25,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3203,1,0,20.4,3.0633909220278057,1,0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3204,58,0,19.55,7.034299820307093,0,0,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3205,70,1,106.15,8.913483001588949,0,1,26,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0
3206,60,1,49.75,8.001689978099135,0,0,56,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
3207,54,0,65.25,8.16749386121393,0,1,37,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
3208,71,1,106.0,8.926251835034533,1,1,35,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
3209,54,1,59.8,8.080299333804414,0,0,72,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
3210,72,1,116.6,9.035534501523891,0,1,89,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
3211,69,1,106.5,8.902387562682042,1,1,21,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
3212,43,1,19.2,6.717320902077632,0,1,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3213,63,0,65.0,8.317766166719343,0,0,55,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
3214,72,1,108.3,8.961699509388444,0,0,60,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
3215,32,1,91.05,7.977487868099597,1,0,59,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
3216,58,1,45.35,7.875233299625446,0,0,52,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
3217,51,1,77.5,8.282356541510982,1,0,54,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
3218,69,1,84.9,8.675751287158139,0,1,89,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
3219,32,1,79.25,7.838737559599282,0,1,37,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3220,6,1,69.25,6.031886461606898,1,0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3221,67,1,69.35,8.44407396106543,0,1,43,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
3222,16,0,19.35,5.738505910714586,0,0,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3223,35,0,61.0,7.666690200080086,0,1,43,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
3224,58,0,20.5,7.081708586105575,0,0,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3225,1,1,50.5,3.9415818076696905,1,1,29,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3226,52,0,50.2,7.867641754973938,0,1,70,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
3227,1,1,74.4,4.32280727501391,1,1,35,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3228,35,1,106.9,8.227509116293783,0,0,51,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
3229,17,1,55.35,6.847952194611383,0,0,60,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3230,31,1,79.45,7.809521032239728,1,1,67,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0
3231,60,0,79.0,8.464003362902119,0,1,26,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0
3232,58,1,104.65,8.71122919865662,1,1,37,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
3233,1,0,19.55,3.022860940942244,0,1,79,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3234,27,0,19.9,6.288416025566912,0,0,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3235,66,1,116.25,8.945528113615149,0,1,60,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
3236,15,1,87.75,7.183301509089395,0,1,38,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
3237,47,1,100.05,8.45603029975858,1,1,21,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
3238,41,1,81.3,8.1120180412662,0,0,50,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
3239,59,1,44.3,7.868904647164519,0,1,83,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
3240,50,0,70.35,8.165790041406604,0,0,88,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3241,6,1,65.0,5.968707559985366,0,1,53,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3242,51,1,29.45,7.315185122399888,0,1,73,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3243,49,1,85.3,8.338233975613084,0,1,77,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3244,59,1,69.1,8.313337429009312,0,1,86,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0
3245,50,1,70.35,8.165790041406604,0,1,28,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
3246,59,0,20.6,7.10365095580321,0,0,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3247,18,0,74.15,7.197210777983059,0,1,78,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3248,10,0,75.05,6.622071209193029,0,1,59,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3249,8,1,43.45,5.85392513308592,0,1,37,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3250,1,0,94.4,4.558078578454241,1,0,61,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
3251,6,0,19.55,4.773223770984341,0,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3252,19,1,75.9,7.274548856442032,0,0,80,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
3253,60,1,110.8,8.802221746402456,0,0,52,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
3254,1,1,55.0,4.02535169073515,1,0,51,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3255,1,1,101.45,4.629374874684909,1,1,40,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
3256,61,1,94.35,8.658058872274,0,0,49,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
3257,1,1,69.5,4.255612709818223,1,0,47,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3258,1,1,18.85,2.9882040071331994,1,1,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3259,1,1,69.2,4.251348311031766,1,0,86,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3260,24,0,19.75,6.163314804034641,0,1,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3261,26,1,29.8,6.653894755005867,0,0,47,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3262,1,1,69.65,4.257738109130536,1,1,51,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3263,40,0,101.85,8.312626025674962,1,1,80,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
3264,52,1,103.05,8.586644624414452,0,1,55,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
3265,1,0,20.3,3.0587070727153796,0,1,47,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3266,44,0,56.25,7.814399633804487,0,0,50,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3267,70,0,60.35,8.348892875984538,0,1,58,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0
3268,56,1,59.8,8.11665592154437,0,1,52,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
3269,58,1,93.4,8.597518935954138,1,0,59,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
3270,42,1,94.2,8.283342522958339,1,0,60,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
3271,1,0,25.05,3.260017768199376,1,1,77,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3272,63,1,50.65,8.068387294286614,0,0,81,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3273,72,1,64.7,8.4466419634652,0,1,52,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
3274,1,0,48.95,3.9110225050945626,1,1,61,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3275,1,0,45.3,3.835141961092188,1,1,57,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3276,63,1,91.35,8.658006754557439,0,1,39,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3277,2,1,85.85,5.1515559851526325,1,1,36,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
3278,18,0,25.1,6.115450526888973,0,0,64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3279,15,0,45.9,6.5359666972333565,0,0,33,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
3280,49,1,100.6,8.503175399648033,1,1,31,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
3281,63,0,36.1,7.729867190823081,0,1,47,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3282,28,1,65.0,7.507141079727608,0,1,39,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
3283,53,1,96.75,8.542617243756396,0,0,39,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
3284,2,1,79.85,5.0795392727434665,1,1,46,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3285,15,1,76.0,7.039660349862076,1,1,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3286,62,0,54.75,8.130206304553846,0,0,72,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3287,42,1,104.75,8.389473449813867,1,0,30,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
3288,1,1,56.25,4.047427642434349,1,0,43,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3289,63,1,96.0,8.707648248106914,0,0,85,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
3290,61,1,61.45,8.229364441541183,0,0,30,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
3291,18,0,19.65,5.871272361779576,0,1,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3292,56,1,98.7,8.617617544243117,0,0,45,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
3293,23,0,19.8,6.123369617987921,0,1,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3294,14,1,100.2,7.246938124296321,1,0,82,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
3295,5,0,20.05,4.617592705986649,0,1,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3296,70,1,116.55,9.00693817157099,0,1,21,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
3297,15,1,99.7,7.3108843272927535,0,1,59,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
3298,4,1,29.15,4.767289035464526,0,0,68,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3299,34,0,55.0,7.534228326274089,0,0,65,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3300,45,0,51.0,7.738923757439457,0,0,76,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0
3301,22,1,59.05,7.170196463568123,0,0,58,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
3302,2,0,20.3,3.728100167267218,0,0,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3303,70,0,72.95,8.538465326691776,0,1,34,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
3304,72,0,84.3,8.711212725956,0,1,31,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0
3305,49,0,78.0,8.248790733696413,0,0,61,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
3306,54,0,72.1,8.267294902793209,0,0,35,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0
3307,71,1,106.75,8.933301459622882,0,0,88,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
3308,43,0,20.0,6.7580945044277305,0,0,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3309,64,1,103.5,8.798605650854423,0,1,31,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
3310,68,0,25.8,7.470452030158017,0,0,43,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3311,1,1,70.85,4.274580612525034,1,0,81,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3312,14,1,20.05,5.640842674882327,0,1,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3313,7,1,70.75,6.2070798320014005,1,0,86,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0
3314,57,1,74.3,8.351398313619233,0,0,65,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0
3315,72,0,109.7,8.974542086203725,0,1,84,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
3316,66,0,110.9,8.898420250271128,1,1,86,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
3317,1,1,25.3,3.269568939183719,1,1,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3318,22,1,55.15,7.101923058059773,1,1,21,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3319,5,1,80.1,5.995207533386816,0,1,66,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3320,1,1,69.9,4.2612704335380815,1,1,46,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3321,3,0,20.4,4.130354999745133,0,0,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3322,71,0,19.7,7.2440132069266,0,1,76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3323,9,1,50.1,6.113460916417234,0,1,27,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3324,48,1,83.45,8.295698280347553,0,0,40,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0
3325,9,0,20.15,5.205927917254689,0,0,58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3326,1,1,76.45,4.349632566862877,1,1,74,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3327,12,1,91.3,6.999969762969948,1,0,44,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
3328,6,1,95.75,6.355239228161937,1,1,56,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
3329,16,1,78.75,7.13966033596492,0,1,83,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3330,25,0,55.55,7.236879153833579,0,1,63,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
3331,34,0,62.65,7.66439355732328,1,0,38,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
3332,10,1,102.1,6.92951677076365,1,0,55,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0
3333,24,0,20.1,6.180844468269383,0,1,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3334,69,1,53.65,8.216858072396692,0,1,34,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3335,50,1,103.4,8.550821372396221,0,1,25,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0
3336,28,0,50.8,7.26080365486517,0,1,66,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
3337,16,1,50.15,6.688852721925182,1,0,87,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3338,51,0,19.4,6.898108901930332,0,1,72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3339,20,0,20.05,5.996452088619021,0,0,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3340,29,0,67.45,7.579193516379867,0,0,46,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
3341,7,1,86.5,6.407704728384105,1,0,40,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3342,63,0,24.2,7.330143054286209,0,0,27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3343,48,0,65.0,8.045908742270779,0,1,21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3344,49,0,65.0,8.066521490469993,0,0,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3345,72,0,53.65,8.259406434158453,0,0,48,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0
3346,36,1,65.0,7.75833346749091,0,0,30,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
3347,27,0,83.85,7.725307962618289,0,0,66,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0
3348,9,1,79.55,6.575006103161048,1,0,32,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3349,38,1,103.65,8.278859857261041,0,0,56,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
3350,27,0,20.35,6.310736125516412,0,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3351,2,0,43.95,4.487512142519859,0,0,42,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3352,7,0,23.5,5.1089711948171175,0,1,38,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3353,19,0,20.85,5.9843140430791415,0,1,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3354,48,1,95.5,8.430545384690566,1,0,46,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
3355,3,0,91.05,5.613675401850057,1,1,77,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
3356,43,0,44.15,7.549319649564727,0,1,43,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
3357,45,1,50.25,7.724115172231243,0,0,74,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3358,12,0,20.3,5.499624223253072,0,0,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3359,67,1,112.35,8.926444456311808,0,0,79,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
3360,37,0,94.3,8.157685668081104,0,1,56,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0
3361,41,1,74.65,8.026709265308162,0,0,83,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
3362,71,0,71.1,8.52696528856494,0,0,71,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
3363,5,0,96.55,6.181568244343992,0,1,89,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
3364,40,1,89.6,8.184513753033722,0,1,33,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
3365,54,1,20.5,7.010311867307229,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3366,28,0,100.35,7.941224419318043,0,1,49,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0
3367,18,1,85.6,7.340705844025162,0,1,55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
3368,2,1,45.25,4.516338972281476,1,0,58,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
