,calculated_host_listings_count,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,days_past_last_review,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,latitude,longitude,accommodates,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,Seniority_days,instant_bookable_0,instant_bookable_1,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,require_guest_profile_picture_0,require_guest_profile_picture_1,require_guest_phone_verification_0,require_guest_phone_verification_1,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,has_availability_1,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Other,property_type_Townhouse,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_is_superhost_0.0,host_is_superhost_1.0,host_has_profile_pic_0,host_has_profile_pic_1,host_has_profile_pic_1.1,host_identity_verified_0,host_identity_verified_1
1068,1.0,2.0,100.0,10.0,9.0,9.0,9.0,76.0,2.0,1.0,1.0,65.0,1.0,0.0,1.0,14.0,47.68845888,-122.3103021,2.0,60.0,100.0,1.0,1.0,328.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1069,1.0,23.0,100.0,10.0,10.0,10.0,10.0,281.0,1.0,0.0,1.0,105.0,2.0,20.0,3.0,65.0,47.68039039,-122.3186756,2.0,100.0,100.0,1.0,1.0,1502.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1070,2.0,1.0,80.0,10.0,10.0,10.0,10.0,0.0,1.5,1.0,1.0,40.0,1.0,0.0,2.0,5.0,47.68308055,-122.3153625,1.0,100.0,100.0,2.0,2.0,740.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
1071,1.0,11.0,95.0,10.0,10.0,10.0,10.0,306.0,1.0,2.0,2.0,93.0,4.0,20.0,30.0,180.0,47.68790177,-122.3238459,4.0,100.0,79.73,1.0,1.0,1055.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1072,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,105.0,1.0,0.0,2.0,5.0,47.68900049,-122.3182743,2.0,81.89,79.73,1.0,1.0,262.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1073,5.0,35.0,92.0,10.0,9.0,10.0,9.0,1014.0,1.0,1.0,1.0,82.0,1.0,0.0,2.0,60.0,47.68725101,-122.3131303,2.0,100.0,100.0,6.0,6.0,2608.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1074,2.0,7.0,94.0,9.0,9.0,10.0,10.0,-138.0,1.0,3.0,4.0,209.0,2.0,15.0,2.0,30.0,47.68332737,-122.3122268,6.0,100.0,100.0,5.0,5.0,847.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1075,1.0,18.0,100.0,10.0,10.0,10.0,10.0,129.0,1.0,1.0,2.0,109.0,1.0,0.0,1.0,31.0,47.67454019,-122.3156923,4.0,100.0,100.0,1.0,1.0,449.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1076,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,60.0,1.0,0.0,14.0,40.0,47.68834447,-122.322411,2.0,33.0,79.73,1.0,1.0,326.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1077,1.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,1.0,86.0,4.0,25.0,2.0,180.0,47.68841032,-122.3173175,6.0,100.0,100.0,1.0,1.0,1299.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1078,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,2.0,165.0,3.0,50.0,1.0,15.0,47.67452885,-122.3145203,4.0,100.0,100.0,1.0,1.0,844.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1079,1.0,103.0,93.0,9.0,9.0,10.0,10.0,908.0,1.5,3.0,4.0,149.0,2.0,25.0,2.0,29.0,47.678573,-122.3133791,6.0,100.0,100.0,1.0,1.0,1359.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1080,1.0,1.0,80.0,10.0,10.0,6.0,8.0,0.0,1.0,1.0,1.0,84.0,2.0,50.0,2.0,7.0,47.68430899,-122.3131067,2.0,100.0,100.0,1.0,1.0,666.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1081,2.0,18.0,99.0,10.0,10.0,10.0,10.0,199.0,1.5,1.0,1.0,33.0,1.0,0.0,2.0,5.0,47.68527202,-122.3175512,1.0,100.0,100.0,2.0,2.0,740.0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
1082,1.0,14.0,87.0,9.0,9.0,9.0,9.0,52.0,1.0,1.0,1.0,39.0,1.0,0.0,2.0,6.0,47.67786643,-122.3204521,1.0,100.0,100.0,1.0,1.0,883.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1083,2.0,29.0,97.0,10.0,10.0,10.0,10.0,413.0,1.0,1.0,1.0,125.0,2.0,20.0,2.0,10.0,47.62490007,-122.3521009,3.0,100.0,100.0,2.0,2.0,1092.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1084,1.0,9.0,93.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,100.0,1.0,0.0,1.0,7.0,47.62746848,-122.3569311,2.0,100.0,100.0,1.0,1.0,711.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1085,1.0,1.0,80.0,10.0,10.0,10.0,10.0,0.0,1.0,0.0,1.0,103.0,1.0,0.0,1.0,7.0,47.62279341,-122.3588641,2.0,100.0,100.0,1.0,1.0,161.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1086,1.0,15.0,96.0,10.0,10.0,10.0,10.0,-101.0,1.0,1.0,1.0,120.0,2.0,25.0,1.0,7.0,47.62616732,-122.3589105,4.0,100.0,79.73,1.0,1.0,314.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1087,3.0,219.0,97.0,10.0,10.0,10.0,10.0,1285.0,1.0,1.0,1.0,95.0,2.0,20.0,2.0,365.0,47.62081774,-122.3563353,2.0,100.0,100.0,3.0,3.0,1212.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1088,3.0,100.0,98.0,10.0,10.0,10.0,10.0,768.0,1.0,1.0,2.0,145.0,2.0,15.0,2.0,60.0,47.62823772,-122.3598292,2.0,100.0,100.0,3.0,3.0,1607.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
1089,1.0,12.0,98.0,10.0,10.0,10.0,10.0,100.0,2.5,2.0,2.0,498.0,4.0,71.0,2.0,28.0,47.629268,-122.3591284,5.0,100.0,100.0,2.0,2.0,816.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
1090,2.0,156.0,97.0,10.0,9.0,10.0,10.0,545.0,1.0,2.0,2.0,217.0,4.0,15.0,2.0,20.0,47.6210552,-122.3573777,4.0,90.0,100.0,2.0,2.0,704.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1091,3.0,135.0,96.0,10.0,10.0,10.0,10.0,971.0,1.0,1.0,2.0,95.0,2.0,25.0,2.0,365.0,47.62128145,-122.3567522,4.0,100.0,100.0,3.0,3.0,1212.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1092,1.0,27.0,99.0,10.0,10.0,10.0,10.0,-20.0,1.0,2.0,2.0,165.0,4.0,0.0,2.0,28.0,47.62715149,-122.3574634,5.0,100.0,100.0,1.0,1.0,336.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1093,1.0,13.0,88.0,9.0,9.0,9.0,9.0,94.0,1.0,0.0,1.0,120.0,1.0,25.0,2.0,15.0,47.62623304,-122.357295,2.0,81.89,100.0,1.0,1.0,283.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1094,1.0,3.0,100.0,10.0,9.0,10.0,10.0,790.0,2.0,3.0,3.0,275.0,1.0,0.0,5.0,29.0,47.62615511,-122.3499911,5.0,81.89,79.73,1.0,1.0,1139.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1095,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,2.0,2.0,2.0,165.0,1.0,0.0,3.0,8.0,47.62214547,-122.359825,4.0,100.0,79.73,1.0,1.0,1131.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1096,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,120.0,1.0,50.0,2.0,7.0,47.62225066,-122.3575025,2.0,50.0,79.73,1.0,1.0,539.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1097,1.0,14.0,96.0,10.0,10.0,10.0,10.0,88.0,1.0,1.0,2.0,200.0,2.0,0.0,2.0,7.0,47.61988748,-122.353289,3.0,100.0,79.73,1.0,1.0,471.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1098,3.0,180.0,96.0,10.0,10.0,10.0,10.0,925.0,1.0,1.0,2.0,95.0,2.0,25.0,2.0,365.0,47.62060975,-122.3562661,4.0,100.0,100.0,3.0,3.0,1212.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1099,1.0,62.0,91.0,9.0,10.0,9.0,9.0,742.0,1.0,1.0,1.0,130.0,1.0,15.0,3.0,30.0,47.62112475,-122.3569295,2.0,81.89,79.73,1.0,1.0,971.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1100,1.0,7.0,97.0,10.0,10.0,10.0,10.0,97.0,3.0,3.0,3.0,275.0,6.0,50.0,2.0,15.0,47.62578699,-122.3508896,6.0,100.0,100.0,1.0,1.0,436.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1101,1.0,2.0,100.0,10.0,10.0,10.0,10.0,38.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,21.0,47.62610198,-122.366997,2.0,100.0,100.0,1.0,1.0,336.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1102,1.0,10.0,98.0,10.0,10.0,10.0,10.0,230.0,1.0,0.0,1.0,95.0,1.0,0.0,2.0,9.0,47.62682989,-122.3573983,2.0,100.0,100.0,1.0,1.0,483.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1103,2.0,4.0,100.0,10.0,10.0,10.0,10.0,164.0,1.0,1.0,1.0,38.0,1.0,0.0,2.0,5.0,47.62504707,-122.3522314,1.0,100.0,100.0,2.0,2.0,1092.0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1104,1.0,90.0,97.0,10.0,10.0,10.0,10.0,595.0,1.0,1.0,1.0,99.0,2.0,35.0,3.0,30.0,47.62782286,-122.3534148,2.0,80.0,100.0,1.0,1.0,1337.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1105,3.0,120.0,99.0,10.0,10.0,10.0,10.0,1546.0,1.0,1.0,1.0,225.0,2.0,0.0,2.0,60.0,47.62767352,-122.3586108,2.0,100.0,100.0,3.0,3.0,1607.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
1106,1.0,21.0,98.0,10.0,10.0,10.0,10.0,147.0,1.0,1.0,1.0,100.0,1.0,0.0,2.0,3.0,47.62072918,-122.3564535,2.0,100.0,100.0,1.0,1.0,316.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1107,1.0,22.0,90.0,10.0,9.0,10.0,10.0,96.0,1.0,0.0,1.0,85.0,1.0,0.0,1.0,6.0,47.62406172,-122.3620755,2.0,100.0,100.0,1.0,1.0,283.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1108,1.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.5,1.0,1.0,190.0,1.0,0.0,3.0,12.0,47.61974053,-122.3536894,2.0,81.89,79.73,1.0,1.0,1020.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1109,1.0,10.0,96.0,10.0,9.0,10.0,10.0,228.0,1.0,0.0,1.0,119.0,1.0,0.0,1.0,1.0,47.62563891,-122.3598663,2.0,100.0,100.0,1.0,1.0,260.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1110,1.0,5.0,100.0,10.0,10.0,10.0,10.0,125.0,1.0,1.0,1.0,145.0,1.0,0.0,2.0,10.0,47.62517702,-122.3620206,2.0,81.89,79.73,1.0,1.0,440.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1111,1.0,8.0,100.0,9.0,10.0,10.0,10.0,137.0,1.0,1.0,1.0,99.0,2.0,0.0,2.0,3.0,47.62658527,-122.3583799,3.0,81.89,79.73,1.0,1.0,442.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1112,1.0,13.0,94.0,10.0,9.0,10.0,10.0,273.0,1.0,1.0,2.0,125.0,2.0,25.0,2.0,7.0,47.62352921,-122.3552304,4.0,100.0,100.0,1.0,1.0,397.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1113,1.0,16.0,95.0,10.0,10.0,10.0,10.0,197.0,1.0,1.0,1.0,75.0,1.0,0.0,2.0,15.0,47.62620962,-122.3601471,2.0,100.0,100.0,1.0,1.0,299.0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1114,1.0,9.0,93.0,10.0,8.0,9.0,10.0,84.0,1.0,1.0,1.0,145.0,1.0,0.0,1.0,30.0,47.62762083,-122.3565925,2.0,100.0,100.0,3.0,3.0,1878.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1115,1.0,14.0,97.0,10.0,10.0,10.0,10.0,74.0,1.0,0.0,1.0,89.0,0.0,0.0,1.0,60.0,47.61964032,-122.3575835,2.0,100.0,100.0,1.0,1.0,561.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1116,4.0,20.0,88.0,9.0,8.0,10.0,9.0,1573.0,1.0,1.0,1.0,65.0,1.0,12.0,3.0,90.0,47.69281515,-122.2853365,1.0,100.0,100.0,4.0,4.0,2043.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1117,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,65.0,2.0,0.0,1.0,3.0,47.68374787,-122.2873031,1.0,81.89,79.73,1.0,1.0,1773.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1118,1.0,10.0,92.0,10.0,10.0,10.0,10.0,80.0,1.0,1.0,2.0,100.0,4.0,20.0,1.0,28.0,47.6936529,-122.3031604,4.0,83.0,100.0,1.0,1.0,575.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1119,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,3.0,4.0,5.0,299.0,7.0,50.0,3.0,30.0,47.69220039,-122.2923144,8.0,81.89,79.73,1.0,1.0,179.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1120,4.0,14.0,95.0,9.0,9.0,10.0,10.0,1779.0,1.0,1.0,1.0,65.0,1.0,15.0,3.0,90.0,47.69420772,-122.2862492,1.0,100.0,100.0,4.0,4.0,2043.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1121,1.0,23.0,97.0,10.0,10.0,10.0,10.0,173.0,1.0,1.0,2.0,75.0,1.0,0.0,1.0,100.0,47.69048695,-122.2967729,4.0,100.0,100.0,1.0,1.0,1122.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1122,1.0,3.0,100.0,10.0,10.0,10.0,10.0,177.0,1.0,0.0,1.0,100.0,2.0,25.0,7.0,180.0,47.69544921,-122.2825625,2.0,100.0,79.73,2.0,2.0,1317.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1123,4.0,37.0,94.0,9.0,9.0,10.0,10.0,1778.0,1.0,1.0,1.0,60.0,1.0,15.0,3.0,90.0,47.6924646,-122.2868838,1.0,100.0,100.0,4.0,4.0,2043.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1124,4.0,26.0,92.0,9.0,9.0,10.0,10.0,1884.0,1.0,1.0,1.0,60.0,1.0,15.0,3.0,365.0,47.69270118,-122.285479,1.0,100.0,100.0,4.0,4.0,2043.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1125,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,2.0,3.0,3.0,210.0,1.0,0.0,1.0,365.0,47.69818119,-122.3871013,6.0,81.89,100.0,1.0,1.0,1627.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1126,1.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.5,1.0,1.0,75.0,2.0,50.0,1.0,4.0,47.69833516,-122.3867156,2.0,100.0,100.0,1.0,1.0,315.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1127,1.0,4.0,90.0,10.0,8.0,10.0,10.0,100.0,1.0,2.0,2.0,180.0,5.0,0.0,2.0,180.0,47.69833693,-122.3927103,5.0,100.0,100.0,1.0,1.0,716.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1128,1.0,2.0,90.0,9.0,8.0,10.0,8.0,23.0,1.0,2.0,2.0,275.0,1.0,0.0,2.0,5.0,47.69810649,-122.3846413,4.0,100.0,100.0,1.0,1.0,625.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1129,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,95.0,1.0,0.0,3.0,14.0,47.69687803,-122.4004693,2.0,100.0,100.0,1.0,1.0,416.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1130,1.0,3.0,87.0,8.0,9.0,9.0,9.0,9.0,1.0,3.0,3.0,110.0,1.0,0.0,3.0,25.0,47.72124669,-122.2877308,5.0,81.89,79.73,1.0,1.0,1054.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1131,1.0,5.0,100.0,10.0,10.0,10.0,10.0,28.0,1.0,1.0,1.0,92.0,1.0,0.0,1.0,30.0,47.72364728,-122.2882158,2.0,100.0,79.73,1.0,1.0,759.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1132,1.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,2.0,70.0,0.0,0.0,14.0,120.0,47.71774238,-122.2939434,2.0,100.0,79.73,1.0,1.0,781.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1133,1.0,80.0,95.0,10.0,10.0,10.0,10.0,926.0,1.0,1.0,1.0,89.0,2.0,15.0,2.0,365.0,47.71796192,-122.2911407,2.0,100.0,100.0,1.0,1.0,1274.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1134,1.0,21.0,98.0,10.0,10.0,10.0,10.0,239.0,1.0,1.0,1.0,60.0,2.0,20.0,1.0,365.0,47.72345667,-122.3500068,5.0,100.0,100.0,1.0,1.0,602.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1135,1.0,13.0,86.0,8.0,9.0,9.0,9.0,566.0,1.5,1.0,1.0,64.0,2.0,25.0,1.0,90.0,47.72478219,-122.3530666,4.0,100.0,100.0,1.0,1.0,1044.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1136,1.0,6.0,84.0,10.0,8.0,8.0,10.0,197.0,3.0,3.0,4.0,190.0,4.0,12.0,4.0,183.0,47.71503286,-122.3553444,8.0,100.0,100.0,2.0,2.0,1463.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1137,1.0,277.0,97.0,10.0,10.0,10.0,10.0,1614.0,1.5,1.0,1.0,55.0,2.0,10.0,2.0,180.0,47.66992138,-122.4014638,2.0,100.0,100.0,1.0,1.0,1738.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
1138,1.0,102.0,95.0,9.0,10.0,10.0,10.0,1804.0,1.0,1.0,1.0,70.0,1.0,0.0,2.0,14.0,47.67234522,-122.39892,2.0,100.0,100.0,1.0,1.0,1720.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1139,1.0,27.0,93.0,9.0,10.0,10.0,10.0,277.0,2.5,2.0,2.0,200.0,0.0,0.0,3.0,365.0,47.66917323,-122.4005834,5.0,100.0,100.0,1.0,1.0,606.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1140,1.0,30.0,100.0,10.0,10.0,10.0,10.0,699.0,1.0,1.0,1.0,50.0,1.0,35.0,1.0,4.0,47.69087075,-122.3993534,2.0,100.0,100.0,1.0,1.0,1828.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1141,3.0,19.0,97.0,10.0,10.0,10.0,10.0,400.0,2.0,3.0,4.0,475.0,6.0,50.0,4.0,365.0,47.67698373,-122.401496,6.0,100.0,100.0,4.0,4.0,1649.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1142,1.0,21.0,93.0,9.0,9.0,9.0,9.0,1089.0,3.0,3.0,3.0,375.0,5.0,35.0,2.0,30.0,47.66899481,-122.4028006,5.0,100.0,100.0,1.0,1.0,1649.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1143,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,2.5,2.0,2.0,450.0,6.0,25.0,2.0,7.0,47.67133541,-122.4023029,6.0,81.89,79.73,1.0,1.0,961.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1144,1.0,3.0,100.0,10.0,10.0,10.0,10.0,-10.0,2.5,3.0,2.0,350.0,1.0,0.0,2.0,4.0,47.66993763,-122.4030593,4.0,33.0,100.0,1.0,1.0,710.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1145,1.0,7.0,88.0,10.0,9.0,9.0,10.0,802.0,1.0,1.0,1.0,75.0,1.0,25.0,3.0,365.0,47.70608591,-122.3416827,2.0,100.0,79.73,1.0,1.0,941.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1146,1.0,16.0,98.0,10.0,10.0,10.0,10.0,220.0,1.5,2.0,2.0,125.0,4.0,25.0,2.0,31.0,47.70826466,-122.3382989,4.0,100.0,100.0,1.0,1.0,117.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1147,1.0,12.0,85.0,9.0,9.0,10.0,10.0,203.0,1.0,1.0,1.0,70.0,2.0,10.0,1.0,10.0,47.71914485,-122.3279073,4.0,100.0,100.0,1.0,1.0,641.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1148,1.0,159.0,97.0,10.0,10.0,10.0,10.0,1585.0,1.0,1.0,1.0,100.0,1.0,0.0,2.0,29.0,47.71488519,-122.3329636,2.0,100.0,100.0,1.0,1.0,2172.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1149,3.0,3.0,93.0,10.0,10.0,10.0,10.0,9.0,1.0,2.0,2.0,139.0,4.0,0.0,2.0,180.0,47.71298829,-122.3165813,6.0,89.0,100.0,3.0,3.0,1635.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
